profile,post,comment
mrs_macarons,/p/CjWcIfmspjp/,전 들기름으로 볶아요 아들이 제일 좋아하는 반찬이랍니당^^
mrs_macarons,/p/CjWcIfmspjp/,콩나물비린내 안나겠죠? 볶는건 첨이라 두렵네여
mrs_macarons,/p/CjWcIfmspjp/,이미마카롱님 콩나물무침에 2봉지씩 사먹는데… 4봉지 각이려나요
mrs_macarons,/p/CjWcIfmspjp/,볶을때 쓰신 저 조리도구는 어디 제품인가요?
mrs_macarons,/p/CjWcIfmspjp/,마카롱님 영상보자마자 콩나물 사와서 바로 했어요~ 맛있어요!! 최고 ㅠ ㅠ 마카롱님이 제 요리 구원자! 오늘 깍두기도 영상보면서 담았어요 맛있길♡
mrs_macarons,/p/CjWcIfmspjp/,전아이가 있어 간장 올리고당 참기름 베이스인데 이레시피 좋아요 콩나물무침은 많이 아는데 볶음은 잘 모르시더라고요 무침보다 훨오래가고 맛도좋고 👏
mrs_macarons,/p/CjWcIfmspjp/,마여사님 쓰시는 웍? 같은거 제품 궁금합니다.
mrs_macarons,/p/CjWcIfmspjp/,저는 살짝 삶아서 요래하는데 물 안생기고 맛있더라고요
mrs_macarons,/p/CjWcIfmspjp/,콩나물짠지! 마카롱여사님 영상으로 보니 괜히 반갑네요~~ 저도 오늘은 반찬으로 해봐야겠어요^^
mrs_macarons,/p/CjWcIfmspjp/,볶음 양쪽 주걱 정보 알고파요 너모 탐난다요🫶🏻💛
mrs_macarons,/p/CjWcIfmspjp/,#khodabandeh lajaie
mrs_macarons,/p/CjWcIfmspjp/,저희집에선 콩나물장조림이라고 해서 조금 더 볶아먹는데..다시멸치? 넣고 볶아도 맛있어요~마요사님 피드에서 보다니😍..급 더 반갑고 맛나보이네요..
mrs_macarons,/p/CjWcIfmspjp/,아기들 먹일 때는 고춧가루 생략하고 레시피 그대로 만들면 될까요?
mrs_macarons,/p/CjWcIfmspjp/,"안녕하세요~ 언제나 레시피 잘보고 있어요~ 혹시 아이들용 고춧가루 안넣어도 맛날까요? 아이들 먹을수 있는 고춧가루 넣지않는 콩나물국,콩나물 무침 레시피도 부탁드려요.~"
mrs_macarons,/p/CjWcIfmspjp/,엄마가 해주시던 콩나물 볶음 생각나네요. 콩나물볶음 먹고 싶다고 엄마한테 전화드려야겠어요 ㅋㅋㅋ
mrs_macarons,/p/CjWcIfmspjp/,삶아서 무치려니 너무 귀찮았는데 이 방법이 더 좋은것 같아요 따뜻한반찬으루!!
mrs_macarons,/p/CjWcIfmspjp/,저희 엄마가 이걸 너무 맛있게 잘해주셔서 제 최애반찬인데~^^ 제가하면 맛이 잘 안나더라구요! 마여사님 영상보고 따라해봐야겠어요!!!
